YearMonth,Agency,Avg_Max_Temp
201504,Agency_32,27.78627451
201505,Agency_32,30.02
201506,Agency_32,28.58289474
201507,Agency_32,27.59736842
201508,Agency_32,28.52631579
201509,Agency_32,27.89090909
201510,Agency_32,25.62531646
201511,Agency_32,25.66833333
201512,Agency_32,21.94871795
201601,Agency_32,21.04
201602,Agency_32,25.6754717
201603,Agency_32,26.13962264
201604,Agency_32,29.11451613
201605,Agency_32,31.95
201606,Agency_32,30.30978689
201607,Agency_32,29.24627119
201608,Agency_32,27.19061667
201609,Agency_32,27.1291
201610,Agency_32,27.27166667
201611,Agency_32,23.84683333
201612,Agency_32,24.01918705
201701,Agency_32,27.94918934
201702,Agency_32,25.57287255
201703,Agency_32,27.90511407
201704,Agency_32,29.991647
201705,Agency_32,32.32453365
201706,Agency_32,35.17118644
201707,Agency_32,32.255
201708,Agency_32,32.45254237
201709,Agency_32,30.73333333
201710,Agency_32,30.68833333
201711,Agency_32,31.76779661
201712,Agency_32,22.71740641
201301,Agency_33,23.7
201302,Agency_33,24.9
201303,Agency_33,28.55
201304,Agency_33,27.05
201305,Agency_33,28.55
201306,Agency_33,30.8
201307,Agency_33,32.6
201308,Agency_33,34.75
201309,Agency_33,31.5
201310,Agency_33,30.4
201311,Agency_33,27.6
201312,Agency_33,25.8
201401,Agency_33,28.05
201402,Agency_33,27.2
201403,Agency_33,27.95
201404,Agency_33,28.95
201405,Agency_33,31.5
201406,Agency_33,33.65
201407,Agency_33,34.35
201408,Agency_33,35.55
201409,Agency_33,33.2
201410,Agency_33,31.95
201411,Agency_33,29.72857143
201412,Agency_33,27.17142857
201501,Agency_33,26.77142857
201502,Agency_33,28.77142857
201503,Agency_33,29.32857143
201504,Agency_33,28.88571429
201505,Agency_33,28.41428571
201506,Agency_33,31.41428571
201507,Agency_33,33.71428571
201508,Agency_33,35.85
201509,Agency_33,35.28333333
201510,Agency_33,32.61428571
201511,Agency_33,31.08333333
201512,Agency_33,25.98571429
201601,Agency_33,25.95714286
201602,Agency_33,30.51666667
201603,Agency_33,27.86666667
201604,Agency_33,28.41666667
201605,Agency_33,27.01666667
201606,Agency_33,31.23866667
201607,Agency_33,34.995
201608,Agency_33,33.10566667
201609,Agency_33,32.69483333
201610,Agency_33,33.9
201611,Agency_33,30.8104
201612,Agency_33,25.56679644
201701,Agency_33,27.70393277
201702,Agency_33,27.60833333
201703,Agency_33,27.85767742
201704,Agency_33,29.58531034
201705,Agency_33,30.26819923
201706,Agency_33,35.68
201707,Agency_33,38.58
201708,Agency_33,39.32
201709,Agency_33,37.08
201710,Agency_33,41.1
201711,Agency_33,37
201712,Agency_33,26.13098482
201301,Agency_34,24.6
201302,Agency_34,24.55
201303,Agency_34,29.1
201304,Agency_34,30.45
201305,Agency_34,32.75
201306,Agency_34,35.55
201307,Agency_34,36
201308,Agency_34,37.1
201309,Agency_34,35.95
201310,Agency_34,32.55
201311,Agency_34,29.4
201312,Agency_34,26
201401,Agency_34,27.15
201402,Agency_34,28.4
201403,Agency_34,29.25
201404,Agency_34,31.75
201405,Agency_34,34.8
201406,Agency_34,37.4
201407,Agency_34,37.58
201408,Agency_34,37.72
201409,Agency_34,35.28
201410,Agency_34,34.26
201411,Agency_34,30.48
201412,Agency_34,27.04
201501,Agency_34,25.16
201502,Agency_34,27.8
201503,Agency_34,29.44
201504,Agency_34,30.04
201505,Agency_34,31.2
201506,Agency_34,35.08
201507,Agency_34,35.84
201508,Agency_34,37.4
201509,Agency_34,35.54
201510,Agency_34,33.6
201511,Agency_34,28.9
201512,Agency_34,25.84
201601,Agency_34,25.28
201602,Agency_34,29
201603,Agency_34,29.05
201604,Agency_34,29.5
201605,Agency_34,30.9
201606,Agency_34,35.879
201607,Agency_34,36.97
201608,Agency_34,36.5385
201609,Agency_34,36.307
201610,Agency_34,35.75
201611,Agency_34,30.7175
201612,Agency_34,25.8983871
201701,Agency_34,28.75439068
201702,Agency_34,27.23928572
201703,Agency_34,30.12580646
201704,Agency_34,32.09666667
201705,Agency_34,32.40322581
201706,Agency_34,38.45
201707,Agency_34,38.8
201708,Agency_34,39.45
201709,Agency_34,37.8
201710,Agency_34,41.1
201711,Agency_34,35.55
201712,Agency_34,26.19459677
201301,Agency_35,21.3125
201302,Agency_35,22.9
201303,Agency_35,26.81875
201304,Agency_35,26.95625
201305,Agency_35,28.9625
201306,Agency_35,30.925
201307,Agency_35,32.7
201308,Agency_35,32.66875
201309,Agency_35,32.33125
201310,Agency_35,29.63125
201311,Agency_35,26.28125
201312,Agency_35,22.85625
201401,Agency_35,24.675
201402,Agency_35,24.88125
201403,Agency_35,25.7125
201404,Agency_35,27.56875
201405,Agency_35,29.94375
201406,Agency_35,31.8875
201407,Agency_35,33.24705882
201408,Agency_35,34.09411765
201409,Agency_35,33.16875
201410,Agency_35,31.08125
201411,Agency_35,27.06666667
201412,Agency_35,23.50555556
201501,Agency_35,23.29444444
201502,Agency_35,25.63888889
201503,Agency_35,27.54736842
201504,Agency_35,26.84736842
201505,Agency_35,25.96315789
201506,Agency_35,29.95789474
201507,Agency_35,30.96666667
201508,Agency_35,32.44375
201509,Agency_35,32.175
201510,Agency_35,30.34444444
201511,Agency_35,25.51875
201512,Agency_35,21.94705882
201601,Agency_35,21.82941176
201602,Agency_35,26.43846154
201603,Agency_35,25.53846154
201604,Agency_35,27.84
201605,Agency_35,24.88666667
201606,Agency_35,29.32286667
201607,Agency_35,31.42866667
201608,Agency_35,30.97253333
201609,Agency_35,30.10206667
201610,Agency_35,29.09230769
201611,Agency_35,26.3064
201612,Agency_35,20.34535966
201701,Agency_35,23.47773084
201702,Agency_35,22.50187831
201703,Agency_35,24.86111828
201704,Agency_35,26.1075
201705,Agency_35,26.875
201706,Agency_35,34.75
201707,Agency_35,35.86363636
201708,Agency_35,37.7
201709,Agency_35,34.02727273
201710,Agency_35,36.14545455
201711,Agency_35,31.28
201712,Agency_35,22.16355601
201301,Agency_36,21.3125
201302,Agency_36,22.9
201303,Agency_36,26.81875
201304,Agency_36,26.95625
201305,Agency_36,28.9625
201306,Agency_36,30.925
201307,Agency_36,32.7
201308,Agency_36,32.66875
201309,Agency_36,32.33125
201310,Agency_36,29.63125
201311,Agency_36,26.28125
201312,Agency_36,22.85625
201401,Agency_36,24.675
201402,Agency_36,24.88125
201403,Agency_36,25.7125
201404,Agency_36,27.56875
201405,Agency_36,29.94375
201406,Agency_36,31.8875
201407,Agency_36,33.24705882
201408,Agency_36,34.09411765
201409,Agency_36,33.16875
201410,Agency_36,31.08125
201411,Agency_36,27.06666667
201412,Agency_36,23.50555556
201501,Agency_36,23.29444444
201502,Agency_36,25.63888889
201503,Agency_36,27.54736842
201504,Agency_36,26.84736842
201505,Agency_36,25.96315789
201506,Agency_36,29.95789474
201507,Agency_36,30.96666667
201508,Agency_36,32.44375
201509,Agency_36,32.175
201510,Agency_36,30.34444444
201511,Agency_36,25.51875
201512,Agency_36,21.94705882
201601,Agency_36,21.82941176
201602,Agency_36,26.43846154
201603,Agency_36,25.53846154
201604,Agency_36,27.84
201605,Agency_36,24.88666667
201606,Agency_36,29.32286667
201607,Agency_36,31.42866667
201608,Agency_36,30.97253333
201609,Agency_36,30.10206667
201610,Agency_36,29.09230769
201611,Agency_36,26.3064
201612,Agency_36,20.34535966
201701,Agency_36,23.47773084
201702,Agency_36,22.50187831
201703,Agency_36,24.86111828
201704,Agency_36,26.1075
201705,Agency_36,26.875
201706,Agency_36,34.75
201707,Agency_36,35.86363636
201708,Agency_36,37.7
201709,Agency_36,34.02727273
201710,Agency_36,36.14545455
201711,Agency_36,31.28
201712,Agency_36,22.16355601
201301,Agency_37,26.505
201302,Agency_37,29.01052632
201303,Agency_37,34.47368421
201304,Agency_37,35.65263158
201305,Agency_37,38.1
201306,Agency_37,40.62631579
201307,Agency_37,36.18421053
201308,Agency_37,36.38947368
201309,Agency_37,35.02
201310,Agency_37,34.69473684
201311,Agency_37,28.89047619
201312,Agency_37,25.91904762
201401,Agency_37,29.415
201402,Agency_37,31.27142857
201403,Agency_37,31.55714286
201404,Agency_37,36.05
201405,Agency_37,36.505
201406,Agency_37,39.38636364
201407,Agency_37,34.32272727
201408,Agency_37,34.30952381
201409,Agency_37,33.61904762
201410,Agency_37,35.37619048
201411,Agency_37,29.8
201412,Agency_37,28.33333333
201501,Agency_37,26.57619048
201502,Agency_37,29.57142857
201503,Agency_37,30.57
201504,Agency_37,33.725
201505,Agency_37,35.35238095
201506,Agency_37,38.45454545
201507,Agency_37,35.115
201508,Agency_37,35.15789474
201509,Agency_37,34.95789474
201510,Agency_37,33.33
201511,Agency_37,30.82
201512,Agency_37,26.125
201601,Agency_37,26.055
201602,Agency_37,32.32941176
201603,Agency_37,31.965
201604,Agency_37,34.12105263
201605,Agency_37,36.86111111
201606,Agency_37,39.01752632
201607,Agency_37,36.02789474
201608,Agency_37,33.81073684
201609,Agency_37,34.1485
201610,Agency_37,35.68695652
201611,Agency_37,31.5295
201612,Agency_37,27.77790684
201701,Agency_37,32.18560251
201702,Agency_37,30.04820411
201703,Agency_37,34.40493843
201704,Agency_37,36.05116267
201705,Agency_37,36.97436825
201706,Agency_37,42.72727273
201707,Agency_37,39.93181818
201708,Agency_37,38.59090909
201709,Agency_37,39.58181818
201710,Agency_37,41.17272727
201711,Agency_37,39.31818182
201712,Agency_37,27.03882195
201301,Agency_38,22.21973684
201302,Agency_38,25.6375
201303,Agency_38,24.92565217
201304,Agency_38,27.93073593
201305,Agency_38,27.55502183
201306,Agency_38,26.04751131
201307,Agency_38,25.10925926
201308,Agency_38,24.9027027
201309,Agency_38,23.35642202
201310,Agency_38,24.45515695
201311,Agency_38,22.57066667
201312,Agency_38,22.85962441
201401,Agency_38,21.65178571
201402,Agency_38,25.33913043
201403,Agency_38,26.3126087
201404,Agency_38,27.62123894
201405,Agency_38,25.66294643
201406,Agency_38,24.67412281
201407,Agency_38,24.62342342
201408,Agency_38,25.12747748
201409,Agency_38,24.16462882
201410,Agency_38,23.6193133
201411,Agency_38,22.78781513
201412,Agency_38,21.97531915
201501,Agency_38,21.64206009
201502,Agency_38,23.05485232
201503,Agency_38,23.60811966
201504,Agency_38,27.09399142
201505,Agency_38,25.9625
201506,Agency_38,24.70753138
201507,Agency_38,25.02882096
201508,Agency_38,25.82179487
201509,Agency_38,24.22576419
201510,Agency_38,24.64364407
201511,Agency_38,24.29531915
201512,Agency_38,23.44774775
201601,Agency_38,20.73839662
201602,Agency_38,23.62352941
201603,Agency_38,24.33153153
201604,Agency_38,27.71855204
201605,Agency_38,28.41489362
201606,Agency_38,25.21678632
201607,Agency_38,25.267897
201608,Agency_38,25.139173
201609,Agency_38,24.73105417
201610,Agency_38,24.31916667
201611,Agency_38,22.97935685
201612,Agency_38,24.04158424
201701,Agency_38,26.1441343
201702,Agency_38,25.24265696
201703,Agency_38,25.37481605
201704,Agency_38,27.10920424
201705,Agency_38,28.47927244
201706,Agency_38,29.60925926
201707,Agency_38,27.65113122
201708,Agency_38,28.41741071
201709,Agency_38,27.59111111
201710,Agency_38,27.55882353
201711,Agency_38,27.67409091
201712,Agency_38,23.08106889
201301,Agency_39,22.21973684
201302,Agency_39,25.6375
201303,Agency_39,24.92565217
201304,Agency_39,27.93073593
201305,Agency_39,27.55502183
201306,Agency_39,26.04751131
201307,Agency_39,25.10925926
201308,Agency_39,24.9027027
201309,Agency_39,23.35642202
201310,Agency_39,24.45515695
201311,Agency_39,22.57066667
201312,Agency_39,22.85962441
201401,Agency_39,21.65178571
201402,Agency_39,25.33913043
201403,Agency_39,26.3126087
201404,Agency_39,27.62123894
201405,Agency_39,25.66294643
201406,Agency_39,24.67412281
201407,Agency_39,24.62342342
201408,Agency_39,25.12747748
201409,Agency_39,24.16462882
201410,Agency_39,23.6193133
201411,Agency_39,22.78781513
201412,Agency_39,21.97531915
201501,Agency_39,21.64206009
201502,Agency_39,23.05485232
201503,Agency_39,23.60811966
201504,Agency_39,27.09399142
201505,Agency_39,25.9625
201506,Agency_39,24.70753138
201507,Agency_39,25.02882096
201508,Agency_39,25.82179487
201509,Agency_39,24.22576419
201510,Agency_39,24.64364407
201511,Agency_39,24.29531915
201512,Agency_39,23.44774775
201601,Agency_39,20.73839662
201602,Agency_39,23.62352941
201603,Agency_39,24.33153153
201604,Agency_39,27.71855204
201605,Agency_39,28.41489362
201606,Agency_39,25.21678632
201607,Agency_39,25.267897
201608,Agency_39,25.139173
201609,Agency_39,24.73105417
201610,Agency_39,24.31916667
201611,Agency_39,22.97935685
201612,Agency_39,24.04158424
201701,Agency_39,26.1441343
201702,Agency_39,25.24265696
201703,Agency_39,25.37481605
201704,Agency_39,27.10920424
201705,Agency_39,28.47927244
201706,Agency_39,29.60925926
201707,Agency_39,27.65113122
201708,Agency_39,28.41741071
201709,Agency_39,27.59111111
201710,Agency_39,27.55882353
201711,Agency_39,27.67409091
201712,Agency_39,23.08106889
201301,Agency_40,24.07901235
201302,Agency_40,28.41604938
201303,Agency_40,28.71549296
201304,Agency_40,32.11375
201305,Agency_40,32.57721519
201306,Agency_40,31.72153846
201307,Agency_40,28.653125
201308,Agency_40,29.04354839
201309,Agency_40,27.23442623
201310,Agency_40,28.39836066
201311,Agency_40,25.69677419
201312,Agency_40,24.12419355
201401,Agency_40,24.215
201402,Agency_40,28.66825397
201403,Agency_40,29.7328125
201404,Agency_40,31.975
201405,Agency_40,31.11833333
201406,Agency_40,30.1953125
201407,Agency_40,28.83548387
201408,Agency_40,29.28730159
201409,Agency_40,28.23492063
201410,Agency_40,28.34375
201411,Agency_40,25.74590164
201412,Agency_40,25.53220339
201501,Agency_40,25.59344262
201502,Agency_40,26.20163934
201503,Agency_40,27.10634921
201504,Agency_40,30.67301587
201505,Agency_40,31.41166667
201506,Agency_40,29.92222222
201507,Agency_40,28.9015873
201508,Agency_40,29.63968254
201509,Agency_40,29.30625
201510,Agency_40,28.45151515
201511,Agency_40,28.13030303
201512,Agency_40,25.31692308
201601,Agency_40,24.4057971
201602,Agency_40,27.66153846
201603,Agency_40,28.21692308
201604,Agency_40,31.33076923
201605,Agency_40,33.6483871
201606,Agency_40,30.76291045
201607,Agency_40,28.98149254
201608,Agency_40,28.2448806
201609,Agency_40,28.7470597
201610,Agency_40,28.64852941
201611,Agency_40,25.58111765
201612,Agency_40,26.52134098
201701,Agency_40,30.28246507
201702,Agency_40,27.83592545
201703,Agency_40,29.7925927
201704,Agency_40,31.56840487
201705,Agency_40,34.03829758
201706,Agency_40,35.89705882
201707,Agency_40,31.725
201708,Agency_40,32.13333333
201709,Agency_40,31.87205882
201710,Agency_40,31.53623188
201711,Agency_40,32.35820896
201712,Agency_40,25.37366525
201301,Agency_41,23.89354839
201302,Agency_41,28.66526316
201303,Agency_41,29.404
201304,Agency_41,32.413
201305,Agency_41,32.947
201306,Agency_41,33.50824742
201307,Agency_41,32.03333333
201308,Agency_41,32.20102041
201309,Agency_41,29.65959596
201310,Agency_41,29.19772727
201311,Agency_41,24.95684211
201312,Agency_41,22.45510204
201401,Agency_41,22.62021277
201402,Agency_41,26.38829787
201403,Agency_41,28.04639175
201404,Agency_41,31.91237113
201405,Agency_41,31.36458333
201406,Agency_41,31.98947368
201407,Agency_41,31.6742268
201408,Agency_41,33.22783505
201409,Agency_41,30.41340206
201410,Agency_41,29.41649485
201411,Agency_41,24.03253012
201412,Agency_41,24.10365854
201501,Agency_41,21.69176471
201502,Agency_41,24.1744186
201503,Agency_41,25.8
201504,Agency_41,31.28571429
201505,Agency_41,31.89411765
201506,Agency_41,31.54166667
201507,Agency_41,31.70823529
201508,Agency_41,33.02117647
201509,Agency_41,31.47058824
201510,Agency_41,30.00107527
201511,Agency_41,27.37191011
201512,Agency_41,25.34382022
201601,Agency_41,22.84175824
201602,Agency_41,26.12289157
201603,Agency_41,29.29036145
201604,Agency_41,31.52705882
201605,Agency_41,33.42168675
201606,Agency_41,32.33621951
201607,Agency_41,32.5204878
201608,Agency_41,31.76571429
201609,Agency_41,31.12042169
201610,Agency_41,30.05116279
201611,Agency_41,25.76923256
201612,Agency_41,25.35861948
201701,Agency_41,30.02938757
201702,Agency_41,29.10820915
201703,Agency_41,29.39475533
201704,Agency_41,32.49554692
201705,Agency_41,33.76733675
201706,Agency_41,38.41647059
201707,Agency_41,34.70235294
201708,Agency_41,35.78023256
201709,Agency_41,33.99883721
201710,Agency_41,32.78604651
201711,Agency_41,31.85697674
201712,Agency_41,24.31530007
201301,Agency_42,23.89354839
201302,Agency_42,28.66526316
201303,Agency_42,29.404
201304,Agency_42,32.413
201305,Agency_42,32.947
201306,Agency_42,33.50824742
201307,Agency_42,32.03333333
201308,Agency_42,32.20102041
201309,Agency_42,29.65959596
201310,Agency_42,29.19772727
201311,Agency_42,24.95684211
201312,Agency_42,22.45510204
201401,Agency_42,22.62021277
201402,Agency_42,26.38829787
201403,Agency_42,28.04639175
201404,Agency_42,31.91237113
201405,Agency_42,31.36458333
201406,Agency_42,31.98947368
201407,Agency_42,31.6742268
201408,Agency_42,33.22783505
201409,Agency_42,30.41340206
201410,Agency_42,29.41649485
201411,Agency_42,24.03253012
201412,Agency_42,24.10365854
201501,Agency_42,21.69176471
201502,Agency_42,24.1744186
201503,Agency_42,25.8
201504,Agency_42,31.28571429
201505,Agency_42,31.89411765
201506,Agency_42,31.54166667
201507,Agency_42,31.70823529
201508,Agency_42,33.02117647
201509,Agency_42,31.47058824
201510,Agency_42,30.00107527
201511,Agency_42,27.37191011
201512,Agency_42,25.34382022
201601,Agency_42,22.84175824
201602,Agency_42,26.12289157
201603,Agency_42,29.29036145
201604,Agency_42,31.52705882
201605,Agency_42,33.42168675
201606,Agency_42,32.33621951
201607,Agency_42,32.5204878
201608,Agency_42,31.76571429
201609,Agency_42,31.12042169
201610,Agency_42,30.05116279
201611,Agency_42,25.76923256
201612,Agency_42,25.35861948
201701,Agency_42,30.02938757
201702,Agency_42,29.10820915
201703,Agency_42,29.39475533
201704,Agency_42,32.49554692
201705,Agency_42,33.76733675
201706,Agency_42,38.41647059
201707,Agency_42,34.70235294
201708,Agency_42,35.78023256
201709,Agency_42,33.99883721
201710,Agency_42,32.78604651
201711,Agency_42,31.85697674
201712,Agency_42,24.31530007
201301,Agency_43,21.76637931
201302,Agency_43,26.13304348
201303,Agency_43,24.7112069
201304,Agency_43,28.70608696
201305,Agency_43,28.13333333
201306,Agency_43,27.17567568
201307,Agency_43,26.51081081
201308,Agency_43,26.35140187
201309,Agency_43,24.54594595
201310,Agency_43,25.08818182
201311,Agency_43,21.88303571
201312,Agency_43,22.00285714
201401,Agency_43,20.79649123
201402,Agency_43,25.15446429
201403,Agency_43,26.25575221
201404,Agency_43,28.23727273
201405,Agency_43,26.43392857
201406,Agency_43,26.12410714
201407,Agency_43,25.93157895
201408,Agency_43,26.99292035
201409,Agency_43,25.08053097
201410,Agency_43,23.78991597
201411,Agency_43,21.71203008
201412,Agency_43,21.61203008
201501,Agency_43,20.27819549
201502,Agency_43,22.12631579
201503,Agency_43,22.51526718
201504,Agency_43,27.02105263
201505,Agency_43,27.15583333
201506,Agency_43,25.8779661
201507,Agency_43,25.98984375
201508,Agency_43,26.65748032
201509,Agency_43,25.41060606
201510,Agency_43,25.26524823
201511,Agency_43,23.99224806
201512,Agency_43,23.09781022
201601,Agency_43,20.7984
201602,Agency_43,22.73589744
201603,Agency_43,25.96052632
201604,Agency_43,28.33660714
201605,Agency_43,29.43247863
201606,Agency_43,27.13293162
201607,Agency_43,27.23579832
201608,Agency_43,26.88851667
201609,Agency_43,26.09035
201610,Agency_43,24.459375
201611,Agency_43,22.266696
201612,Agency_43,23.60156407
201701,Agency_43,26.69347097
201702,Agency_43,26.19998318
201703,Agency_43,25.70294706
201704,Agency_43,28.37806563
201705,Agency_43,29.34688147
201706,Agency_43,32.79112903
201707,Agency_43,29.6376
201708,Agency_43,30.8448
201709,Agency_43,29.83089431
201710,Agency_43,29.68130081
201711,Agency_43,28.92561983
201712,Agency_43,22.57856538
201301,Agency_44,21.76637931
201302,Agency_44,26.13304348
201303,Agency_44,24.7112069
201304,Agency_44,28.70608696
201305,Agency_44,28.13333333
201306,Agency_44,27.17567568
201307,Agency_44,26.51081081
201308,Agency_44,26.35140187
201309,Agency_44,24.54594595
201310,Agency_44,25.08818182
201311,Agency_44,21.88303571
201312,Agency_44,22.00285714
201401,Agency_44,20.79649123
201402,Agency_44,25.15446429
201403,Agency_44,26.25575221
201404,Agency_44,28.23727273
201405,Agency_44,26.43392857
201406,Agency_44,26.12410714
201407,Agency_44,25.93157895
201408,Agency_44,26.99292035
201409,Agency_44,25.08053097
201410,Agency_44,23.78991597
201411,Agency_44,21.71203008
201412,Agency_44,21.61203008
201501,Agency_44,20.27819549
201502,Agency_44,22.12631579
201503,Agency_44,22.51526718
201504,Agency_44,27.02105263
201505,Agency_44,27.15583333
201506,Agency_44,25.8779661
201507,Agency_44,25.98984375
201508,Agency_44,26.65748032
201509,Agency_44,25.41060606
201510,Agency_44,25.26524823
201511,Agency_44,23.99224806
201512,Agency_44,23.09781022
201601,Agency_44,20.7984
201602,Agency_44,22.73589744
201603,Agency_44,25.96052632
201604,Agency_44,28.33660714
201605,Agency_44,29.43247863
201606,Agency_44,27.13293162
201607,Agency_44,27.23579832
201608,Agency_44,26.88851667
201609,Agency_44,26.09035
201610,Agency_44,24.459375
201611,Agency_44,22.266696
201612,Agency_44,23.60156407
201701,Agency_44,26.69347097
201702,Agency_44,26.19998318
201703,Agency_44,25.70294706
201704,Agency_44,28.37806563
201705,Agency_44,29.34688147
201706,Agency_44,32.79112903
201707,Agency_44,29.6376
201708,Agency_44,30.8448
201709,Agency_44,29.83089431
201710,Agency_44,29.68130081
201711,Agency_44,28.92561983
201712,Agency_44,22.57856538
201301,Agency_45,30.81142857
201302,Agency_45,32.49714286
201303,Agency_45,32.25714286
201304,Agency_45,34.08285714
201305,Agency_45,33.74857143
201306,Agency_45,32.95428571
201307,Agency_45,33.12285714
201308,Agency_45,33.63428571
201309,Agency_45,30.93142857
201310,Agency_45,32.46857143
201311,Agency_45,31.49722222
201312,Agency_45,30.83428571
201401,Agency_45,29.79714286
201402,Agency_45,32.53055556
201403,Agency_45,33.86666667
201404,Agency_45,34.52222222
201405,Agency_45,33.44722222
201406,Agency_45,32.56571429
201407,Agency_45,34.36857143
201408,Agency_45,34.33823529
201409,Agency_45,32.18235294
201410,Agency_45,31.38823529
201411,Agency_45,30.95588235
201412,Agency_45,30.61764706
201501,Agency_45,30.81333333
201502,Agency_45,31.69333333
201503,Agency_45,33.40666667
201504,Agency_45,35.77
201505,Agency_45,35.596875
201506,Agency_45,34.09677419
201507,Agency_45,34.34516129
201508,Agency_45,35.6875
201509,Agency_45,34.29310345
201510,Agency_45,33.77692308
201511,Agency_45,33.58611111
201512,Agency_45,32.95789474
201601,Agency_45,31.34473684
201602,Agency_45,31.544
201603,Agency_45,33.868
201604,Agency_45,35.24193548
201605,Agency_45,36.30909091
201606,Agency_45,33.45087879
201607,Agency_45,34.65416667
201608,Agency_45,33.58519444
201609,Agency_45,32.91877778
201610,Agency_45,33.87222222
201611,Agency_45,32.86897222
201612,Agency_45,33.00009961
201701,Agency_45,33.26704503
201702,Agency_45,33.88826923
201703,Agency_45,34.18799755
201704,Agency_45,34.79748328
201705,Agency_45,34.05786843
201706,Agency_45,35.83611111
201707,Agency_45,36.05
201708,Agency_45,36.24444444
201709,Agency_45,35.53611111
201710,Agency_45,35.11714286
201711,Agency_45,35.29714286
201712,Agency_45,31.85248178
201301,Agency_46,24.05289256
201302,Agency_46,27.74180328
201303,Agency_46,26.76785714
201304,Agency_46,30.80247934
201305,Agency_46,30.81065574
201306,Agency_46,29.05981308
201307,Agency_46,26.723
201308,Agency_46,26.579
201309,Agency_46,25.457
201310,Agency_46,26.40625
201311,Agency_46,24.61441441
201312,Agency_46,23.61944444
201401,Agency_46,23.14339623
201402,Agency_46,27.43090909
201403,Agency_46,28.46372549
201404,Agency_46,30.06344086
201405,Agency_46,28.9728972
201406,Agency_46,27.90810811
201407,Agency_46,26.7755102
201408,Agency_46,27.33168317
201409,Agency_46,26.27307692
201410,Agency_46,26.04210526
201411,Agency_46,24.66907216
201412,Agency_46,23.85052632
201501,Agency_46,23.9
201502,Agency_46,24.86804124
201503,Agency_46,25.86022727
201504,Agency_46,29.27209302
201505,Agency_46,29.45869565
201506,Agency_46,27.73157895
201507,Agency_46,26.89120879
201508,Agency_46,28.29770115
201509,Agency_46,27.23695652
201510,Agency_46,26.729
201511,Agency_46,26.744
201512,Agency_46,24.403
201601,Agency_46,23.1009901
201602,Agency_46,25.85684211
201603,Agency_46,26.85053763
201604,Agency_46,30.397
201605,Agency_46,32.192
201606,Agency_46,28.43561
201607,Agency_46,27.2866
201608,Agency_46,26.76447
201609,Agency_46,27.07323
201610,Agency_46,26.736
201611,Agency_46,24.11221
201612,Agency_46,26.1413658
201701,Agency_46,28.64786904
201702,Agency_46,26.91359634
201703,Agency_46,27.78616153
201704,Agency_46,30.41911433
201705,Agency_46,32.10464293
201706,Agency_46,33.6009901
201707,Agency_46,29.515
201708,Agency_46,30.368
201709,Agency_46,29.951
201710,Agency_46,29.65151515
201711,Agency_46,29.99090909
201712,Agency_46,24.50358414
201301,Agency_47,30.82888889
201302,Agency_47,31.95869565
201303,Agency_47,32.83863636
201304,Agency_47,33.45531915
201305,Agency_47,33.70444444
201306,Agency_47,33.64583333
201307,Agency_47,32.60833333
201308,Agency_47,32.71555556
201309,Agency_47,30.66595745
201310,Agency_47,32.4
201311,Agency_47,30.82
201312,Agency_47,30.78043478
201401,Agency_47,31.95714286
201402,Agency_47,32.7787234
201403,Agency_47,33.67619048
201404,Agency_47,34.45238095
201405,Agency_47,34.90487805
201406,Agency_47,33.73478261
201407,Agency_47,33.17647059
201408,Agency_47,33.08431373
201409,Agency_47,30.99615385
201410,Agency_47,32.09818182
201411,Agency_47,30.81929825
201412,Agency_47,30.10909091
201501,Agency_47,31.03018868
201502,Agency_47,29.93220339
201503,Agency_47,30.93090909
201504,Agency_47,32.5627451
201505,Agency_47,34.02307692
201506,Agency_47,33.60517241
201507,Agency_47,33.23859649
201508,Agency_47,33.75454545
201509,Agency_47,33.08965517
201510,Agency_47,32.425
201511,Agency_47,32.33928571
201512,Agency_47,31.19508197
201601,Agency_47,30.24561404
201602,Agency_47,33.63111111
201603,Agency_47,32.90930233
201604,Agency_47,34.46875
201605,Agency_47,34.85769231
201606,Agency_47,34.15457692
201607,Agency_47,33.98596154
201608,Agency_47,33.53967308
201609,Agency_47,33.03239623
201610,Agency_47,33.84339623
201611,Agency_47,32.21269811
201612,Agency_47,32.43535679
201701,Agency_47,32.90823204
201702,Agency_47,32.33986722
201703,Agency_47,33.15219658
201704,Agency_47,32.97628695
201705,Agency_47,34.10064361
201706,Agency_47,36.43653846
201707,Agency_47,36.42115385
201708,Agency_47,36.13333333
201709,Agency_47,34.87115385
201710,Agency_47,36.20769231
201711,Agency_47,35.86078431
201712,Agency_47,31.12999111
201301,Agency_48,24.05289256
201302,Agency_48,27.74180328
201303,Agency_48,26.76785714
201304,Agency_48,30.80247934
201305,Agency_48,30.81065574
201306,Agency_48,29.05981308
201307,Agency_48,26.723
201308,Agency_48,26.579
201309,Agency_48,25.457
201310,Agency_48,26.40625
201311,Agency_48,24.61441441
201312,Agency_48,23.61944444
201401,Agency_48,23.14339623
201402,Agency_48,27.43090909
201403,Agency_48,28.46372549
201404,Agency_48,30.06344086
201405,Agency_48,28.9728972
201406,Agency_48,27.90810811
201407,Agency_48,26.7755102
201408,Agency_48,27.33168317
201409,Agency_48,26.27307692
201410,Agency_48,26.04210526
201411,Agency_48,24.66907216
201412,Agency_48,23.85052632
201501,Agency_48,23.9
