Agency,SKU,YearMonth,Price,Sales,Promotions
Agency_05,SKU_04,201407,2055.307366,1799.004752,256.302614
Agency_05,SKU_04,201501,2056.172405,1789.055195,267.11721
Agency_05,SKU_04,201411,2057.521634,1784.217894,273.30374
Agency_05,SKU_04,201410,2057.596747,1794.825509,262.771238
Agency_05,SKU_04,201502,2062.978934,1820.645393,242.333541
Agency_05,SKU_04,201412,2066.216351,1809.177276,257.039075
Agency_05,SKU_04,201603,2072.361253,1867.678181,204.683072
Agency_05,SKU_04,201507,2107.544619,1881.988577,225.556042
Agency_05,SKU_04,201510,2111.911562,1886.845732,225.06583
Agency_05,SKU_04,201508,2112.224182,1882.817382,229.4068
Agency_05,SKU_04,201512,2112.257152,1807.279811,304.977341
Agency_05,SKU_04,201607,2114.861998,1799.448101,315.413897
Agency_05,SKU_04,201509,2115.795754,1883.510006,232.285748
Agency_05,SKU_04,201606,2117.071744,1892.058944,225.0128
Agency_05,SKU_04,201511,2119.132117,1873.676227,245.45589
Agency_05,SKU_04,201602,2122.963142,1884.451334,238.511808
Agency_05,SKU_04,201601,2135.424114,1801.804597,333.619517
Agency_05,SKU_04,201605,2146.57618,1900.167067,246.409113
Agency_05,SKU_04,201604,2155.433916,1911.962011,243.471905
Agency_05,SKU_04,201610,2215.299584,1867.093043,348.206541
Agency_05,SKU_04,201608,2225.786872,1608.190286,617.596586
Agency_05,SKU_04,201609,2255.632109,1770.616376,485.015733
Agency_05,SKU_04,201709,2257.473549,1939.731162,317.742387
Agency_05,SKU_04,201704,2263.865225,1905.328739,358.536486
Agency_05,SKU_04,201708,2264.851559,1929.557808,335.293751
Agency_05,SKU_04,201707,2264.997966,1931.085994,333.911972
Agency_05,SKU_04,201705,2265.140566,1953.190018,311.950548
Agency_05,SKU_04,201611,2266.216741,1700.872775,565.343966
Agency_05,SKU_04,201703,2269.240124,1828.434018,440.806106
Agency_05,SKU_04,201612,2269.876852,1851.887121,417.989731
Agency_05,SKU_04,201706,2270.427143,1935.056607,335.370536
Agency_05,SKU_04,201702,2276.844327,1880.554433,396.289894
Agency_05,SKU_04,201701,2279.622806,1859.813307,419.809499
Agency_05,SKU_04,201710,2381.863991,1938.410887,443.453104
Agency_05,SKU_04,201711,2393.979514,1880.687018,513.292496
Agency_05,SKU_04,201712,2470.237394,1870.794,599.443394
Agency_07,SKU_04,201301,1738.971567,1594.730656,144.240911
Agency_07,SKU_04,201302,1739.555661,1598.183717,141.371944
Agency_07,SKU_04,201303,1775.264396,1622.803292,152.461104
Agency_07,SKU_04,201304,1826.855914,1680.124909,146.731005
Agency_07,SKU_04,201305,1833.035882,1683.005492,150.03039
Agency_07,SKU_04,201306,1845.994977,1698.210909,147.784068
Agency_07,SKU_04,201307,1991.160146,1718.89688,272.263266
Agency_07,SKU_04,201308,2024.234041,1884.003475,140.230566
Agency_07,SKU_04,201309,2025.712562,1877.607841,148.104721
Agency_07,SKU_04,201401,2025.740682,1669.302491,356.438191
Agency_07,SKU_04,201311,2026.285726,1809.766548,216.519178
Agency_07,SKU_04,201403,2027.047081,1701.379947,325.667134
Agency_07,SKU_04,201402,2027.183038,1702.201799,324.981239
Agency_07,SKU_04,201310,2027.42696,1922.991,104.43596
Agency_07,SKU_04,201404,2027.678787,1682.104592,345.574195
Agency_07,SKU_04,201312,2028.020743,1707.82013,320.200613
Agency_07,SKU_04,201405,2047.936532,1811.558094,236.378438
Agency_07,SKU_04,201406,2048.603298,1815.027116,233.576182
Agency_07,SKU_04,201407,2058.950713,1920.831564,138.119149
Agency_07,SKU_04,201408,2060.963656,1916.65631,144.307346
Agency_07,SKU_04,201410,2063.049949,1869.567986,193.481963
Agency_07,SKU_04,201411,2063.217518,1920.868248,142.34927
Agency_07,SKU_04,201506,2063.220349,1867.989069,195.23128
Agency_07,SKU_04,201412,2063.520295,1920.149082,143.371213
Agency_07,SKU_04,201505,2064.044627,1780.987745,283.056882
Agency_07,SKU_04,201409,2064.08616,1912.109504,151.976656
Agency_07,SKU_04,201503,2064.136311,1803.971606,260.164705
Agency_07,SKU_04,201502,2064.393164,1927.393231,136.999933
Agency_07,SKU_04,201501,2064.475148,1915.648893,148.826255
Agency_07,SKU_04,201504,2064.578997,1910.284987,154.29401
Agency_07,SKU_04,201507,2067.381414,1926.289093,141.092321
Agency_07,SKU_04,201509,2078.583449,1935.361511,143.221938
Agency_07,SKU_04,201508,2078.648969,1922.857781,155.791188
Agency_07,SKU_04,201601,2086.959416,1659.043536,427.91588
Agency_07,SKU_04,201512,2087.063551,1852.439026,234.624525
Agency_07,SKU_04,201510,2087.237913,1930.710266,156.527647
Agency_07,SKU_04,201511,2087.924367,1944.453632,143.470735
Agency_07,SKU_04,201602,2088.049115,1921.881644,166.167471
Agency_07,SKU_04,201603,2088.437559,1890.600899,197.83666
Agency_07,SKU_04,201604,2091.247979,1929.865152,161.382827
Agency_07,SKU_04,201607,2092.570781,1878.346333,214.224448
Agency_07,SKU_04,201605,2109.931133,1933.306929,176.624204
Agency_07,SKU_04,201606,2151.849416,1972.329042,179.520374
Agency_07,SKU_04,201608,2229.35077,1675.964743,553.386027
Agency_07,SKU_04,201609,2266.811292,1844.603312,422.20798
Agency_07,SKU_04,201610,2267.864105,1940.526112,327.337993
Agency_07,SKU_04,201611,2268.281994,1763.904969,504.377025
Agency_07,SKU_04,201612,2274.66005,1815.676227,458.983823
Agency_07,SKU_04,201707,2275.151934,1937.676757,337.475177
Agency_07,SKU_04,201706,2276.927621,1901.788476,375.139145
Agency_07,SKU_04,201705,2277.147833,1980.835443,296.31239
Agency_07,SKU_04,201704,2279.139157,1920.783687,358.35547
Agency_07,SKU_04,201709,2281.072902,1935.378086,345.694816
Agency_07,SKU_04,201701,2283.670842,1870.093626,413.577216
Agency_07,SKU_04,201708,2283.863125,1937.918979,345.944146
Agency_07,SKU_04,201702,2284.387506,1966.425283,317.962223
Agency_07,SKU_04,201703,2284.961502,1919.515442,365.44606
Agency_07,SKU_04,201711,2425.069444,1932.382049,492.687395
Agency_07,SKU_04,201710,2425.200578,1994.108269,431.092309
Agency_07,SKU_04,201712,2488.329086,1824.505746,663.82334
Agency_08,SKU_04,201301,1742.112676,1589.098112,153.014564
Agency_08,SKU_04,201302,1742.112676,1588.519828,153.592848
Agency_08,SKU_04,201303,1780.385363,1621.851605,158.533758
Agency_08,SKU_04,201304,1828.533381,1670.562429,157.970952
Agency_08,SKU_04,201305,1833.578271,1671.712775,161.865496
Agency_08,SKU_04,201306,1848.007715,1687.476664,160.531051
Agency_08,SKU_04,201307,1986.909257,1781.385143,205.524114
Agency_08,SKU_04,201406,1997.196058,1848.711832,148.484226
Agency_08,SKU_04,201405,2022.722254,1868.949939,153.772315
Agency_08,SKU_04,201401,2030.070423,1745.416725,284.653698
Agency_08,SKU_04,201310,2030.070423,1878.606709,151.463714
Agency_08,SKU_04,201312,2030.070423,1691.12529,338.945133
Agency_08,SKU_04,201403,2030.070423,1665.214501,364.855922
Agency_08,SKU_04,201404,2030.070423,1648.090218,381.980205
Agency_08,SKU_04,201309,2030.075573,1757.828175,272.247398
Agency_08,SKU_04,201311,2030.084926,1820.866009,209.218917
Agency_08,SKU_04,201402,2030.091176,1665.662491,364.428685
Agency_08,SKU_04,201308,2030.106848,1879.649601,150.457247
Agency_08,SKU_04,201407,2052.172846,1905.293406,146.87944
Agency_08,SKU_04,201506,2063.603077,1911.818084,151.784993
Agency_08,SKU_04,201505,2065.145595,1894.456296,170.689299
Agency_08,SKU_04,201408,2065.233382,1915.480198,149.753184
Agency_08,SKU_04,201504,2065.4069,1842.72413,222.68277
Agency_08,SKU_04,201412,2065.570904,1907.208253,158.362651
Agency_08,SKU_04,201503,2065.915262,1905.271921,160.643341
Agency_08,SKU_04,201411,2065.940509,1913.978651,151.961858
Agency_08,SKU_04,201409,2065.940854,1799.453799,266.487055
Agency_08,SKU_04,201501,2066.231702,1906.333209,159.898493
Agency_08,SKU_04,201502,2066.315493,1910.64215,155.673343
Agency_08,SKU_04,201410,2066.720957,1904.954497,161.76646
Agency_08,SKU_04,201507,2067.915612,1912.050314,155.865298
Agency_08,SKU_04,201603,2087.193549,1840.753553,246.439996
Agency_08,SKU_04,201512,2087.761705,1857.561871,230.199834
Agency_08,SKU_04,201601,2089.171126,1827.649514,261.521612
Agency_08,SKU_04,201607,2091.460305,1871.879483,219.580822
Agency_08,SKU_04,201511,2092.76868,1938.422595,154.346085
Agency_08,SKU_04,201604,2093.043014,1917.762322,175.280692
Agency_08,SKU_04,201509,2093.398816,1844.090078,249.308738
Agency_08,SKU_04,201510,2095.249317,1933.762263,161.487054
Agency_08,SKU_04,201602,2096.020839,1904.085825,191.935014
Agency_08,SKU_04,201508,2096.557961,1939.10103,157.456931
Agency_08,SKU_04,201606,2098.175432,1950.255845,147.919587
Agency_08,SKU_04,201605,2103.268361,1950.016097,153.252264
Agency_08,SKU_04,201608,2221.906523,1968.224379,253.682144
Agency_08,SKU_04,201609,2262.579544,1956.515711,306.063833
Agency_08,SKU_04,201610,2267.725447,1939.786028,327.939419
Agency_08,SKU_04,201611,2268.578149,1842.068393,426.509756
Agency_08,SKU_04,201705,2275.490633,1984.532501,290.958132
Agency_08,SKU_04,201707,2275.613543,1958.089193,317.52435
Agency_08,SKU_04,201612,2275.640425,1833.711144,441.929281
Agency_08,SKU_04,201704,2276.999991,1893.63713,383.362861
Agency_08,SKU_04,201706,2277.049751,1980.988861,296.06089
Agency_08,SKU_04,201703,2279.928818,1910.296226,369.632592
Agency_08,SKU_04,201702,2281.198136,1923.728018,357.470118
Agency_08,SKU_04,201709,2282.476401,1950.154518,332.321883
Agency_08,SKU_04,201708,2282.706576,1960.135824,322.570752
Agency_08,SKU_04,201701,2283.518652,1918.98587,364.532782
Agency_08,SKU_04,201711,2426.057858,1975.695362,450.362496
Agency_08,SKU_04,201710,2426.170109,2014.477538,411.692571
Agency_08,SKU_04,201712,2486.862499,1934.749052,552.113447
Agency_09,SKU_04,201301,1760.285267,1525.10062,235.184647
Agency_09,SKU_04,201302,1763.781472,1510.53489,253.246582
Agency_09,SKU_04,201303,1789.685618,1545.789005,243.896613
Agency_09,SKU_04,201304,1859.760283,1605.278545,254.481738
Agency_09,SKU_04,201305,1863.316193,1614.149586,249.166607
Agency_09,SKU_04,201306,1874.609109,1581.650186,292.958923
Agency_09,SKU_04,201307,1993.340639,1535.271397,458.069242
Agency_09,SKU_04,201404,2057.271775,1699.266996,358.004779
Agency_09,SKU_04,201402,2057.625557,1701.042621,356.582936
Agency_09,SKU_04,201312,2058.435789,1710.03063,348.405159
Agency_09,SKU_04,201401,2058.680984,1746.279014,312.40197
Agency_09,SKU_04,201310,2059.161366,1784.499969,274.661397
Agency_09,SKU_04,201403,2059.898192,1717.865609,342.032583
Agency_09,SKU_04,201311,2060.916692,1688.997999,371.918693
Agency_09,SKU_04,201308,2061.193478,1778.3797,282.813778
Agency_09,SKU_04,201309,2063.199578,1788.914927,274.284651
Agency_09,SKU_04,201504,2072.874221,1831.516077,241.358144
Agency_09,SKU_04,201405,2085.690072,1812.270241,273.419831
Agency_09,SKU_04,201503,2090.066374,1841.119758,248.946616
Agency_09,SKU_04,201406,2091.887133,1714.759663,377.12747
Agency_09,SKU_04,201607,2095.81541,1793.504085,302.311325
Agency_09,SKU_04,201410,2097.578192,1765.16543,332.412762
Agency_09,SKU_04,201408,2097.838601,1831.084104,266.754497
Agency_09,SKU_04,201502,2101.534982,1838.383432,263.15155
Agency_09,SKU_04,201412,2101.657993,1837.05277,264.605223
Agency_09,SKU_04,201407,2102.306178,1751.442966,350.863212
Agency_09,SKU_04,201409,2104.58375,1823.999567,280.584183
Agency_09,SKU_04,201501,2105.519999,1827.138544,278.381455
Agency_09,SKU_04,201505,2112.10502,1858.089851,254.015169
Agency_09,SKU_04,201509,2113.093419,1847.401461,265.691958
Agency_09,SKU_04,201411,2114.463862,1806.481846,307.982016
Agency_09,SKU_04,201510,2116.375156,1848.98335,267.391806
Agency_09,SKU_04,201511,2120.48783,1860.848619,259.639211
Agency_09,SKU_04,201602,2121.581516,1846.432888,275.148628
Agency_09,SKU_04,201508,2124.071907,1831.837304,292.234603
Agency_09,SKU_04,201507,2124.817743,1848.77483,276.042913
Agency_09,SKU_04,201512,2126.146608,1786.597116,339.549492
Agency_09,SKU_04,201603,2126.305418,1838.553799,287.751619
Agency_09,SKU_04,201604,2130.438291,1814.053396,316.384895
Agency_09,SKU_04,201601,2134.108821,1747.290392,386.818429
Agency_09,SKU_04,201606,2135.352173,1826.938341,308.413832
Agency_09,SKU_04,201605,2148.734216,1761.133172,387.601044
Agency_09,SKU_04,201506,2212.595246,1946.536449,266.058797
Agency_09,SKU_04,201608,2245.212235,1804.436018,440.776217
Agency_09,SKU_04,201609,2270.270504,1881.712699,388.557805
Agency_09,SKU_04,201707,2286.082008,1967.282499,318.799509
Agency_09,SKU_04,201706,2297.161139,1946.435956,350.725183
Agency_09,SKU_04,201708,2299.245194,1942.489109,356.756085
Agency_09,SKU_04,201705,2307.127394,1924.330853,382.796541
Agency_09,SKU_04,201704,2307.287246,1876.344675,430.942571
Agency_09,SKU_04,201612,2308.338082,1857.11591,451.222172
Agency_09,SKU_04,201709,2310.598418,1922.43281,388.165608
Agency_09,SKU_04,201703,2311.401113,1856.035949,455.365164
Agency_09,SKU_04,201701,2313.080748,1859.060624,454.020124
Agency_09,SKU_04,201702,2315.628187,1861.236419,454.391768
Agency_09,SKU_04,201611,2327.667236,1842.856855,484.810381
Agency_09,SKU_04,201610,2339.775697,1899.514088,440.261609
Agency_09,SKU_04,201711,2433.583739,1968.531708,465.052031
Agency_09,SKU_04,201710,2434.226441,1985.290026,448.936415
Agency_09,SKU_04,201712,2476.602846,1944.764872,531.837974
Agency_10,SKU_04,201302,1757.1327,1557.968521,199.164179
Agency_10,SKU_04,201301,1758.558778,1560.183078,198.3757
Agency_10,SKU_04,201303,1802.51477,1602.980228,199.534542
Agency_10,SKU_04,201304,1863.194938,1620.100855,243.094083
Agency_10,SKU_04,201305,1865.692968,1655.983275,209.709693
Agency_10,SKU_04,201306,1876.461873,1652.703296,223.758577
Agency_10,SKU_04,201307,1996.416429,1412.050199,584.36623
Agency_10,SKU_04,201311,2028.134573,1720.844231,307.290342
Agency_10,SKU_04,201312,2045.821118,1752.857679,292.963439
Agency_10,SKU_04,201310,2046.362095,1849.281207,197.080888
Agency_10,SKU_04,201403,2046.471089,1707.037629,339.43346
Agency_10,SKU_04,201401,2047.065987,1587.908483,459.157504
Agency_10,SKU_04,201309,2048.921834,1803.859636,245.062198
Agency_10,SKU_04,201404,2051.848337,1690.309847,361.53849
Agency_10,SKU_04,201402,2052.975605,1725.497713,327.477892
Agency_10,SKU_04,201308,2057.950829,1774.652924,283.297905
Agency_10,SKU_04,201504,2070.188838,1827.928061,242.260777
Agency_10,SKU_04,201501,2074.322823,1850.220015,224.102808
Agency_10,SKU_04,201405,2074.730933,1791.529284,283.201649
Agency_10,SKU_04,201406,2076.212246,1772.773663,303.438583
Agency_10,SKU_04,201505,2076.924864,1843.997286,232.927578
Agency_10,SKU_04,201503,2078.086757,1843.935374,234.151383
Agency_10,SKU_04,201411,2078.112851,1802.331769,275.781082
Agency_10,SKU_04,201410,2080.050623,1803.960869,276.089754
Agency_10,SKU_04,201502,2080.304447,1805.335388,274.969059
Agency_10,SKU_04,201412,2085.913734,1838.55646,247.357274
Agency_10,SKU_04,201507,2085.965025,1869.587151,216.377874
Agency_10,SKU_04,201408,2086.284965,1791.878467,294.406498
Agency_10,SKU_04,201407,2087.28759,1834.277381,253.010209
Agency_10,SKU_04,201409,2087.393912,1826.313517,261.080395
Agency_10,SKU_04,201511,2090.960325,1849.448663,241.511662
Agency_10,SKU_04,201607,2091.607566,1801.94053,289.667036
Agency_10,SKU_04,201604,2094.555237,1797.586396,296.968841
Agency_10,SKU_04,201606,2095.279489,1821.323478,273.956011
Agency_10,SKU_04,201509,2100.781855,1843.454641,257.327214
Agency_10,SKU_04,201508,2100.786132,1860.834074,239.952058
Agency_10,SKU_04,201506,2104.03715,1884.879387,219.157763
Agency_10,SKU_04,201602,2104.138051,1851.6287,252.509351
Agency_10,SKU_04,201603,2108.857361,1844.656824,264.200537
Agency_10,SKU_04,201605,2118.185567,1838.46236,279.723207
Agency_10,SKU_04,201601,2119.923023,1742.054077,377.868946
Agency_10,SKU_04,201510,2120.385873,1885.719766,234.666107
Agency_10,SKU_04,201512,2130.162917,1829.219771,300.943146
Agency_10,SKU_04,201608,2234.086555,1771.530467,462.556088
Agency_10,SKU_04,201706,2265.66563,1842.701807,422.963823
Agency_10,SKU_04,201705,2275.93328,1916.831882,359.101398
Agency_10,SKU_04,201707,2282.524614,1938.861832,343.662782
Agency_10,SKU_04,201703,2283.851883,1904.999914,378.851969
Agency_10,SKU_04,201708,2287.008478,1923.786857,363.221621
Agency_10,SKU_04,201709,2287.805558,1886.770937,401.034621
Agency_10,SKU_04,201701,2287.949213,1771.679902,516.269311
Agency_10,SKU_04,201704,2289.70694,1870.607045,419.099895
Agency_10,SKU_04,201609,2292.380111,1898.416523,393.963588
Agency_10,SKU_04,201612,2293.002893,1909.774454,383.228439
Agency_10,SKU_04,201702,2295.289377,1954.282998,341.006379
Agency_10,SKU_04,201611,2315.033819,1864.236676,450.797143
Agency_10,SKU_04,201610,2335.873982,1894.005872,441.86811
Agency_10,SKU_04,201710,2385.024329,1969.912217,415.112112
Agency_10,SKU_04,201711,2391.300775,1930.240765,461.06001
Agency_10,SKU_04,201712,2422.44275,1911.039604,511.403146
Agency_11,SKU_04,201301,1744.572406,1594.790529,149.781877
Agency_11,SKU_04,201302,1744.623243,1596.85217,147.771073
Agency_11,SKU_04,201303,1799.800565,1652.079609,147.720956
Agency_11,SKU_04,201304,1844.595196,1681.233649,163.361547
Agency_11,SKU_04,201305,1847.233288,1687.639122,159.594166
Agency_11,SKU_04,201306,1858.481186,1682.591557,175.889629
Agency_11,SKU_04,201307,2005.970306,1518.48086,487.489446
Agency_11,SKU_04,201402,2044.314937,1736.167042,308.147895
Agency_11,SKU_04,201403,2044.339598,1728.66508,315.674518
Agency_11,SKU_04,201404,2044.364063,1747.968793,296.39527
Agency_11,SKU_04,201310,2045.813981,1932.423121,113.39086
Agency_11,SKU_04,201309,2045.854748,1889.126569,156.728179
Agency_11,SKU_04,201311,2045.95997,1846.414568,199.545402
Agency_11,SKU_04,201401,2046.044417,1638.901952,407.142465
Agency_11,SKU_04,201308,2046.354809,1882.635574,163.719235
Agency_11,SKU_04,201312,2046.592009,1743.678029,302.91398
Agency_11,SKU_04,201405,2052.682154,1838.509719,214.172435
Agency_11,SKU_04,201406,2058.262857,1877.312634,180.950223
Agency_11,SKU_04,201504,2066.805004,1890.849422,175.955582
Agency_11,SKU_04,201506,2067.023474,1912.091549,154.931925
Agency_11,SKU_04,201502,2067.132968,1871.100621,196.032347
Agency_11,SKU_04,201505,2067.192212,1845.885726,221.306486
Agency_11,SKU_04,201407,2067.421585,1905.880036,161.541549
Agency_11,SKU_04,201501,2067.706633,1908.312209,159.394424
Agency_11,SKU_04,201408,2068.315566,1910.29106,158.024506
Agency_11,SKU_04,201412,2068.339223,1921.475918,146.863305
Agency_11,SKU_04,201409,2068.659854,1862.688408,205.971446
Agency_11,SKU_04,201410,2068.68502,1914.359004,154.326016
Agency_11,SKU_04,201503,2068.818829,1908.7447,160.074129
Agency_11,SKU_04,201411,2069.954519,1920.975312,148.979207
Agency_11,SKU_04,201507,2073.476018,1908.128057,165.347961
Agency_11,SKU_04,201509,2090.816994,1878.143153,212.673841
Agency_11,SKU_04,201511,2091.66512,1921.433405,170.231715
Agency_11,SKU_04,201512,2091.798896,1921.376393,170.422503
Agency_11,SKU_04,201510,2091.907697,1934.817765,157.089932
Agency_11,SKU_04,201508,2095.133352,1922.172417,172.960935
Agency_11,SKU_04,201605,2095.32106,1937.197741,158.123319
Agency_11,SKU_04,201601,2095.513053,1896.36729,199.145763
Agency_11,SKU_04,201602,2097.646871,1933.07258,164.574291
Agency_11,SKU_04,201603,2098.66384,1928.226638,170.437202
Agency_11,SKU_04,201606,2102.204694,1943.005768,159.198926
Agency_11,SKU_04,201604,2104.354371,1945.902137,158.452234
Agency_11,SKU_04,201607,2115.990281,1859.833749,256.156532
Agency_11,SKU_04,201608,2256.4414,1802.749063,453.692337
Agency_11,SKU_04,201610,2291.986417,1991.100883,300.885534
Agency_11,SKU_04,201704,2296.406944,1987.978451,308.428493
Agency_11,SKU_04,201707,2297.659271,2005.709182,291.950089
Agency_11,SKU_04,201611,2297.659451,1881.748337,415.911114
Agency_11,SKU_04,201706,2297.770769,1993.358817,304.411952
Agency_11,SKU_04,201609,2298.413368,1959.547721,338.865647
Agency_11,SKU_04,201705,2299.054125,2003.144214,295.909911
Agency_11,SKU_04,201708,2303.670478,2002.573055,301.097423
Agency_11,SKU_04,201709,2305.494214,1982.67556,322.818654
Agency_11,SKU_04,201703,2310.317398,1992.801463,317.515935
Agency_11,SKU_04,201612,2312.627723,1919.414319,393.213404
Agency_11,SKU_04,201702,2318.052345,2006.980058,311.072287
Agency_11,SKU_04,201701,2320.710513,2005.80674,314.903773
Agency_11,SKU_04,201710,2448.934172,2107.635851,341.298321
Agency_11,SKU_04,201711,2449.579469,2051.480209,398.09926
Agency_11,SKU_04,201712,2501.831757,2020.373643,481.458114
Agency_12,SKU_04,201301,1758.565154,1607.683561,150.881593
Agency_12,SKU_04,201302,1759.060353,1604.078613,154.98174
Agency_12,SKU_04,201303,1794.559356,1643.717792,150.841564
Agency_12,SKU_04,201304,1871.892871,1718.244725,153.648146
Agency_12,SKU_04,201305,1882.988942,1721.103575,161.885367
Agency_12,SKU_04,201306,1894.887908,1733.866869,161.021039
Agency_12,SKU_04,201307,1974.35865,1810.505256,163.853394
Agency_12,SKU_04,201504,2012.14348,1837.869381,174.274099
Agency_12,SKU_04,201501,2016.156252,1865.175143,150.981109
Agency_12,SKU_04,201503,2017.314732,1771.455504,245.859228
Agency_12,SKU_04,201505,2042.6447,1746.83165,295.81305
Agency_12,SKU_04,201507,2043.794343,1663.070929,380.723414
Agency_12,SKU_04,201308,2048.450999,1884.03039,164.420609
Agency_12,SKU_04,201309,2051.792732,1885.918908,165.873824
Agency_12,SKU_04,201310,2052.201779,1881.618976,170.582803
Agency_12,SKU_04,201412,2052.912603,1883.965667,168.946936
Agency_12,SKU_04,201311,2054.261663,1754.854879,299.406784
Agency_12,SKU_04,201312,2056.768664,1684.357993,372.410671
Agency_12,SKU_04,201502,2056.975939,1868.910552,188.065387
Agency_12,SKU_04,201508,2059.046071,1782.870064,276.176007
Agency_12,SKU_04,201402,2059.394354,1686.306213,373.088141
Agency_12,SKU_04,201401,2059.614998,1711.771999,347.842999
Agency_12,SKU_04,201403,2061.64737,1752.634229,309.013141
Agency_12,SKU_04,201404,2062.507999,1800.036597,262.471402
Agency_12,SKU_04,201411,2062.776916,1888.903677,173.873239
Agency_12,SKU_04,201405,2062.881397,1776.606131,286.275266
Agency_12,SKU_04,201510,2070.27641,1787.495983,282.780427
Agency_12,SKU_04,201509,2071.979796,1754.344478,317.635318
Agency_12,SKU_04,201605,2083.107767,1699.114991,383.992776
Agency_12,SKU_04,201406,2085.817217,1897.989797,187.82742
Agency_12,SKU_04,201601,2087.432361,1781.255102,306.177259
Agency_12,SKU_04,201408,2089.102623,1911.250097,177.852526
Agency_12,SKU_04,201607,2089.30611,1658.112623,431.193487
Agency_12,SKU_04,201407,2094.34681,1911.239586,183.107224
Agency_12,SKU_04,201603,2096.432034,1811.850433,284.581601
Agency_12,SKU_04,201602,2099.279408,1838.810993,260.468415
Agency_12,SKU_04,201511,2104.569285,1882.989574,221.579711
Agency_12,SKU_04,201409,2107.629563,1921.749328,185.880235
Agency_12,SKU_04,201506,2109.121271,1873.239049,235.882222
Agency_12,SKU_04,201410,2110.697981,1918.144079,192.553902
Agency_12,SKU_04,201512,2116.089755,1763.442164,352.647591
Agency_12,SKU_04,201604,2116.867739,1854.951571,261.916168
Agency_12,SKU_04,201606,2118.973946,1882.977804,235.996142
Agency_12,SKU_04,201608,2152.282215,1542.276288,610.005927
Agency_12,SKU_04,201609,2189.727114,1921.355123,268.371991
Agency_12,SKU_04,201610,2221.358325,1858.691285,362.66704
Agency_12,SKU_04,201701,2241.9077,1994.415594,247.492106
Agency_12,SKU_04,201703,2255.720146,1992.022203,263.697943
Agency_12,SKU_04,201704,2256.113885,2009.421318,246.692567
Agency_12,SKU_04,201707,2258.979007,2003.985423,254.993584
Agency_12,SKU_04,201706,2259.321107,1997.081045,262.240062
Agency_12,SKU_04,201705,2259.755997,1974.343031,285.412966
Agency_12,SKU_04,201611,2263.033159,1722.171203,540.861956
Agency_12,SKU_04,201709,2263.228073,1994.693558,268.534515
Agency_12,SKU_04,201708,2265.671974,1925.303477,340.368497
Agency_12,SKU_04,201612,2266.653704,1840.340293,426.313411
Agency_12,SKU_04,201702,2277.205801,1999.773914,277.431887
Agency_12,SKU_04,201710,2282.491355,2026.040423,256.450932
Agency_12,SKU_04,201711,2322.50419,2004.148307,318.355883
Agency_12,SKU_04,201712,2340.722211,1996.1401,344.582111
Agency_13,SKU_04,201301,1763.501851,1623.003226,140.498625
Agency_13,SKU_04,201302,1765.275667,1620.478224,144.797443
Agency_13,SKU_04,201303,1794.162065,1647.577806,146.584259
Agency_13,SKU_04,201304,1879.324326,1734.950278,144.374048
Agency_13,SKU_04,201305,1888.51642,1741.990241,146.526179
Agency_13,SKU_04,201306,1898.487492,1746.937504,151.549988
Agency_13,SKU_04,201307,1973.552174,1822.838786,150.713388
Agency_13,SKU_04,201504,2002.898067,1845.258392,157.639675
Agency_13,SKU_04,201503,2006.333102,1720.371687,285.961415
Agency_13,SKU_04,201505,2031.316391,1807.30004,224.016351
Agency_13,SKU_04,201502,2036.42723,1893.09218,143.33505
Agency_13,SKU_04,201308,2037.340938,1879.473092,157.867846
Agency_13,SKU_04,201310,2043.246648,1896.829363,146.417285
Agency_13,SKU_04,201309,2044.298126,1889.71851,154.579616
Agency_13,SKU_04,201501,2048.63181,1906.619361,142.012449
Agency_13,SKU_04,201311,2052.289565,1746.007712,306.281853
Agency_13,SKU_04,201403,2053.255019,1749.596277,303.658742
Agency_13,SKU_04,201312,2055.380369,1703.80968,351.570689
Agency_13,SKU_04,201404,2056.653236,1786.351694,270.301542
Agency_13,SKU_04,201405,2056.686387,1781.823227,274.86316
Agency_13,SKU_04,201402,2058.184292,1713.204563,344.979729
Agency_13,SKU_04,201406,2061.76092,1895.030105,166.730815
Agency_13,SKU_04,201401,2062.586544,1745.607643,316.978901
Agency_13,SKU_04,201412,2062.688295,1913.07495,149.613345
Agency_13,SKU_04,201407,2063.811673,1920.362786,143.448887
Agency_13,SKU_04,201509,2067.776222,1916.976922,150.7993
Agency_13,SKU_04,201607,2071.833922,1849.835094,221.998828
Agency_13,SKU_04,201604,2074.239426,1676.031163,398.208263
Agency_13,SKU_04,201605,2076.07751,1725.877642,350.199868
Agency_13,SKU_04,201411,2077.671785,1920.499998,157.171787
Agency_13,SKU_04,201408,2079.583961,1932.461502,147.122459
Agency_13,SKU_04,201512,2080.05712,1694.870772,385.186348
Agency_13,SKU_04,201603,2081.952265,1843.699064,238.253201
Agency_13,SKU_04,201510,2082.271041,1933.745882,148.525159
Agency_13,SKU_04,201602,2083.262096,1892.66236,190.599736
Agency_13,SKU_04,201409,2083.450966,1933.004907,150.446059
Agency_13,SKU_04,201507,2085.08814,1935.518521,149.569619
Agency_13,SKU_04,201606,2086.735598,1561.560252,525.175346
Agency_13,SKU_04,201506,2095.413962,1882.496997,212.916965
Agency_13,SKU_04,201410,2096.367457,1931.808499,164.558958
