Agency,SKU,YearMonth,Volume
Agency_40,SKU_03,201404,25.5492
Agency_41,SKU_01,201404,7311.492
Agency_47,SKU_02,201404,1.188
Agency_26,SKU_01,201404,0
Agency_40,SKU_18,201404,0.5922
Agency_47,SKU_05,201404,0
Agency_26,SKU_02,201404,0
Agency_41,SKU_02,201404,5888.484
Agency_45,SKU_01,201404,99.468
Agency_59,SKU_01,201404,12064.4625
Agency_45,SKU_05,201404,467.6841
Agency_26,SKU_05,201404,0
Agency_45,SKU_02,201404,63.504
Agency_41,SKU_05,201404,2584.947
Agency_10,SKU_05,201404,106.2657
Agency_47,SKU_03,201404,373.5936
Agency_26,SKU_11,201404,10.65
Agency_60,SKU_04,201404,2569.5465
Agency_57,SKU_03,201404,1184.90775
Agency_59,SKU_04,201404,1997.89725
Agency_11,SKU_01,201404,447.228
Agency_41,SKU_04,201404,1689.069
Agency_10,SKU_02,201404,213.408
Agency_11,SKU_02,201404,23.22
Agency_35,SKU_32,201404,0
Agency_11,SKU_05,201404,13.5468
Agency_10,SKU_01,201404,2727.864
Agency_11,SKU_04,201404,233.874
Agency_59,SKU_03,201404,1083.64125
Agency_47,SKU_17,201404,0
Agency_10,SKU_32,201404,133.1676
Agency_48,SKU_01,201404,4481.22225
Agency_10,SKU_03,201404,3944.052
Agency_60,SKU_03,201404,1029.66675
Agency_59,SKU_17,201404,0
Agency_10,SKU_04,201404,1308.28875
Agency_57,SKU_23,201404,0
Agency_07,SKU_02,201404,786.564
Agency_07,SKU_01,201404,11920.395
Agency_35,SKU_04,201404,0
Agency_07,SKU_05,201404,106.4574
Agency_11,SKU_03,201404,255.8304
Agency_07,SKU_04,201404,2585.0745
Agency_49,SKU_23,201504,0
Agency_48,SKU_04,201504,2387.751
Agency_32,SKU_01,201504,2295.864
Agency_32,SKU_02,201504,2892.888
Agency_48,SKU_05,201504,1725.747
Agency_32,SKU_05,201504,3267.90975
Agency_48,SKU_02,201504,803.952
Agency_15,SKU_01,201504,1674.324
Agency_16,SKU_03,201504,150.9264
Agency_15,SKU_02,201504,296.892
Agency_32,SKU_14,201504,8.307
Agency_48,SKU_03,201504,9425.5425
Agency_15,SKU_05,201504,190.7415
Agency_25,SKU_05,201504,897.09225
Agency_46,SKU_01,201504,6624.72
Agency_39,SKU_05,201504,8698.3875
Agency_25,SKU_04,201504,27.1575
Agency_53,SKU_04,201504,2181.60975
Agency_32,SKU_04,201504,2352.99
Agency_26,SKU_04,201504,1.1502
Agency_46,SKU_02,201504,6327.396
Agency_46,SKU_05,201504,5560.77
Agency_15,SKU_04,201504,170.2935
Agency_38,SKU_01,201504,12297.42
Agency_38,SKU_07,201504,141.6
Agency_16,SKU_20,201504,0
Agency_25,SKU_03,201504,3.2994
Agency_39,SKU_04,201504,1234.48425
Agency_38,SKU_02,201504,5267.808
Agency_53,SKU_03,201504,324.1872
Agency_38,SKU_05,201504,3381.588
Agency_32,SKU_03,201504,942.78225
Agency_46,SKU_04,201504,3199.40925
Agency_48,SKU_23,201504,0
Agency_53,SKU_24,201504,0
Agency_26,SKU_03,201504,0
Agency_15,SKU_03,201504,90.2682
Agency_48,SKU_17,201504,0
Agency_26,SKU_18,201504,4.1454
Agency_25,SKU_21,201504,0
Agency_50,SKU_01,201504,2147.364
Agency_16,SKU_01,201504,11422.185
Agency_48,SKU_28,201504,0
Agency_16,SKU_07,201504,14.16
Agency_39,SKU_03,201504,234.2574
Agency_05,SKU_04,201504,5282.4855
Agency_48,SKU_07,201504,50.8875
Agency_50,SKU_02,201504,15388.275
Agency_50,SKU_05,201504,5252.2605
Agency_16,SKU_02,201504,4060.908
Agency_53,SKU_15,201504,12.5244
Agency_38,SKU_04,201504,1991.124
Agency_23,SKU_05,201504,879.83925
Agency_16,SKU_05,201504,1497.6885
Agency_46,SKU_03,201504,2506.35975
Agency_05,SKU_23,201504,0
Agency_23,SKU_04,201504,35.9118
Agency_27,SKU_01,201504,3259.224
Agency_38,SKU_21,201504,0
Agency_27,SKU_02,201504,857.844
Agency_27,SKU_05,201504,81.792
Agency_05,SKU_26,201504,0
Agency_49,SKU_01,201504,3362.688
Agency_05,SKU_03,201504,886.185
Agency_27,SKU_06,201504,27.108
Agency_05,SKU_21,201504,0
Agency_01,SKU_01,201504,81
Agency_50,SKU_04,201504,2499.38475
Agency_16,SKU_04,201504,889.68
Agency_38,SKU_03,201504,1795.29675
Agency_23,SKU_03,201504,15.9048
Agency_49,SKU_07,201504,6.195
Agency_27,SKU_04,201504,6848.41875
Agency_01,SKU_02,201504,57.456
Agency_46,SKU_17,201504,0
Agency_01,SKU_05,201504,21.4065
Agency_49,SKU_02,201504,4165.128
Agency_59,SKU_03,201504,782.973
Agency_18,SKU_01,201504,4.536
Agency_49,SKU_05,201504,2796.3915
Agency_36,SKU_22,201504,10.9056
Agency_38,SKU_14,201504,5.7084
Agency_05,SKU_14,201504,9.372
Agency_23,SKU_21,201504,0
Agency_39,SKU_01,201504,4606.2
Agency_59,SKU_01,201504,10560.5625
Agency_18,SKU_02,201504,92.448
Agency_59,SKU_17,201504,0
Agency_44,SKU_03,201504,0
Agency_39,SKU_07,201504,17.2575
Agency_59,SKU_07,201504,19.47
Agency_18,SKU_05,201504,434.1366
Agency_36,SKU_04,201504,0
Agency_50,SKU_03,201504,370.971
Agency_27,SKU_08,201504,486.0873
Agency_01,SKU_11,201504,11.6724
Agency_39,SKU_02,201504,6256.116
Agency_59,SKU_02,201504,4132.944
Agency_27,SKU_03,201504,4626.43575
Agency_11,SKU_03,201504,273.0888
Agency_59,SKU_05,201504,1712.58375
Agency_05,SKU_01,201504,15449.94
Agency_18,SKU_04,201504,67.9257
Agency_01,SKU_04,201504,198.729
Agency_49,SKU_34,201504,0
Agency_07,SKU_01,201504,11763.465
Agency_05,SKU_02,201504,1460.808
Agency_49,SKU_04,201504,2556.38325
Agency_24,SKU_01,201504,4.212
Agency_05,SKU_05,201504,525.0663
Agency_36,SKU_03,201504,9.306
Agency_24,SKU_02,201504,169.992
Agency_07,SKU_02,201504,1046.952
Agency_24,SKU_05,201504,599.2542
Agency_07,SKU_05,201504,100.323
Agency_18,SKU_03,201504,0
Agency_50,SKU_17,201504,0
Agency_01,SKU_03,201504,44.0766
Agency_59,SKU_04,201504,1710.2835
Agency_52,SKU_01,201504,166.104
Agency_49,SKU_03,201504,10701.0525
Agency_24,SKU_04,201504,76.041
Agency_52,SKU_02,201504,1432.188
Agency_07,SKU_04,201504,1244.0055
Agency_60,SKU_01,201504,14939.3175
Agency_52,SKU_05,201504,869.871
Agency_60,SKU_07,201504,93.81
Agency_25,SKU_01,201504,15.984
Agency_25,SKU_02,201504,65.124
Agency_60,SKU_02,201504,5152.14
Agency_60,SKU_05,201504,2471.7795
Agency_24,SKU_03,201504,2.1996
Agency_52,SKU_04,201504,235.3437
Agency_44,SKU_01,201504,0
Agency_21,SKU_01,201504,79.056
Agency_44,SKU_02,201504,0
Agency_07,SKU_03,201504,446.0958
Agency_17,SKU_01,201504,148.824
Agency_44,SKU_05,201504,0
Agency_37,SKU_04,201504,0
Agency_21,SKU_02,201504,100.656
Agency_21,SKU_05,201504,395.4132
Agency_55,SKU_04,201504,1912.27125
Agency_17,SKU_02,201504,1221.156
Agency_52,SKU_03,201504,31.8096
Agency_24,SKU_21,201504,0
Agency_51,SKU_04,201504,3595.014
Agency_17,SKU_05,201504,660.5343
Agency_44,SKU_04,201504,0
Agency_43,SKU_01,201504,361.368
Agency_43,SKU_02,201504,663.444
Agency_60,SKU_04,201504,2427.94425
Agency_43,SKU_05,201504,391.9626
Agency_37,SKU_18,201504,1.3536
Agency_21,SKU_04,201504,35.8479
Agency_55,SKU_03,201504,4818.73125
Agency_43,SKU_04,201504,244.737
Agency_17,SKU_04,201504,231.7014
Agency_55,SKU_02,201504,662.256
Agency_51,SKU_03,201504,5088.35175
Agency_55,SKU_05,201504,157.0023
Agency_07,SKU_21,201504,0
Agency_58,SKU_17,201504,0
Agency_21,SKU_03,201504,38.2392
Agency_04,SKU_01,201504,41.58
Agency_42,SKU_03,201504,996.67275
Agency_04,SKU_02,201504,7.452
Agency_03,SKU_04,201504,1586.89275
Agency_02,SKU_01,201504,8570.0175
Agency_04,SKU_05,201504,1.6614
Agency_17,SKU_03,201504,14.6358
Agency_43,SKU_03,201504,178.506
Agency_33,SKU_04,201504,1.917
Agency_02,SKU_02,201504,7714.005
Agency_26,SKU_01,201504,0
Agency_03,SKU_32,201504,1.5336
Agency_60,SKU_03,201504,436.2822
Agency_02,SKU_05,201504,1675.458
Agency_26,SKU_02,201504,0
Agency_53,SKU_01,201504,5759.424
Agency_20,SKU_01,201504,3561.948
Agency_26,SKU_05,201504,0
Agency_03,SKU_01,201504,1963.116
Agency_21,SKU_21,201504,0
Agency_53,SKU_07,201504,7.965
Agency_20,SKU_07,201504,3.54
Agency_12,SKU_04,201504,1299.5985
Agency_04,SKU_04,201504,88.821
Agency_53,SKU_02,201504,10078.455
Agency_57,SKU_04,201504,2294.26575
Agency_20,SKU_02,201504,12693.4575
Agency_03,SKU_02,201504,681.264
Agency_03,SKU_03,201504,12396.69
Agency_53,SKU_05,201504,6750.396
Agency_20,SKU_05,201504,3847.99425
Agency_03,SKU_05,201504,609.4143
Agency_51,SKU_17,201504,0
Agency_33,SKU_03,201504,2.4534
Agency_54,SKU_03,201504,231.5502
Agency_12,SKU_01,201504,12012.6225
Agency_02,SKU_11,201504,0
Agency_26,SKU_11,201504,7.9236
Agency_04,SKU_03,201504,622.7406
Agency_33,SKU_18,201504,11.844
Agency_12,SKU_07,201504,10.1775
Agency_60,SKU_23,201504,0
Agency_47,SKU_01,201504,26.892
Agency_02,SKU_12,201504,36
Agency_35,SKU_03,201504,3.9762
Agency_12,SKU_02,201504,4166.964
Agency_10,SKU_23,201504,0
Agency_02,SKU_31,201504,32.745
Agency_19,SKU_01,201504,46.98
Agency_54,SKU_14,201504,0
Agency_51,SKU_02,201504,5969.16
Agency_47,SKU_02,201504,0.108
Agency_12,SKU_05,201504,1776.35625
Agency_02,SKU_34,201504,35.4
Agency_12,SKU_03,201504,821.2965
Agency_19,SKU_02,201504,121.176
Agency_54,SKU_15,201504,0
Agency_51,SKU_05,201504,2479.57575
Agency_47,SKU_05,201504,0.1278
Agency_19,SKU_05,201504,155.6604
Agency_10,SKU_04,201504,1221.576
Agency_31,SKU_01,201504,298.404
Agency_02,SKU_04,201504,3581.85075
Agency_40,SKU_04,201504,1.917
Agency_47,SKU_04,201504,96.6807
Agency_20,SKU_04,201504,1739.8695
Agency_09,SKU_01,201504,4239
Agency_31,SKU_02,201504,39.204
Agency_10,SKU_21,201504,0
Agency_19,SKU_04,201504,192.339
Agency_31,SKU_05,201504,17.7642
Agency_58,SKU_01,201504,7927.9575
Agency_41,SKU_03,201504,1163.4195
Agency_57,SKU_03,201504,1083.4725
Agency_40,SKU_03,201504,26.4798
Agency_20,SKU_21,201504,0
Agency_09,SKU_02,201504,1710.504
Agency_58,SKU_07,201504,40.71
Agency_40,SKU_18,201504,0
Agency_10,SKU_32,201504,69.8427
Agency_09,SKU_05,201504,1315.1895
Agency_10,SKU_03,201504,4176.1095
Agency_57,SKU_01,201504,11489.58
Agency_31,SKU_04,201504,915.62325
Agency_58,SKU_02,201504,4548.204
Agency_34,SKU_22,201504,4.6008
Agency_54,SKU_01,201504,108
Agency_57,SKU_07,201504,129.21
Agency_56,SKU_01,201504,4501.764
Agency_30,SKU_04,201504,4197.4635
Agency_58,SKU_05,201504,1668.429
Agency_54,SKU_02,201504,55.188
Agency_47,SKU_03,201504,279.2646
Agency_02,SKU_03,201504,13106.8275
Agency_20,SKU_03,201504,142.4664
Agency_54,SKU_05,201504,120.0681
Agency_19,SKU_08,201504,3.6423
Agency_57,SKU_02,201504,5067.684
Agency_56,SKU_02,201504,743.688
Agency_34,SKU_04,201504,1.3419
Agency_19,SKU_03,201504,75.294
Agency_57,SKU_05,201504,2029.71975
Agency_56,SKU_05,201504,70.5456
Agency_09,SKU_04,201504,2777.34975
Agency_54,SKU_04,201504,107.4798
Agency_31,SKU_08,201504,3.4506
Agency_45,SKU_01,201504,91.908
Agency_30,SKU_02,201504,243.864
Agency_28,SKU_01,201504,76.248
Agency_31,SKU_03,201504,751.58625
Agency_45,SKU_02,201504,68.148
Agency_09,SKU_03,201504,7599.96
Agency_57,SKU_23,201504,0
Agency_30,SKU_05,201504,216.8127
Agency_55,SKU_01,201504,4539.024
Agency_45,SKU_05,201504,437.3316
Agency_22,SKU_01,201504,120.312
Agency_35,SKU_32,201504,0.0639
Agency_28,SKU_02,201504,75.6
Agency_09,SKU_27,201504,0
Agency_30,SKU_08,201504,111.4416
Agency_47,SKU_17,201504,0
Agency_22,SKU_02,201504,196.776
Agency_30,SKU_06,201504,9.504
Agency_13,SKU_01,201504,9580.035
Agency_28,SKU_05,201504,0.5112
Agency_30,SKU_03,201504,11691.3
Agency_45,SKU_04,201504,174.1275
Agency_11,SKU_01,201504,406.728
Agency_22,SKU_05,201504,421.8039
Agency_20,SKU_23,201504,0
Agency_22,SKU_03,201504,105.8346
Agency_13,SKU_07,201504,8.85
Agency_56,SKU_04,201504,2341.23225
Agency_08,SKU_01,201504,289.332
Agency_58,SKU_04,201504,1625.169
Agency_34,SKU_03,201504,3.4686
Agency_11,SKU_02,201504,9.612
Agency_11,SKU_04,201504,131.634
Agency_35,SKU_04,201504,0.4473
Agency_41,SKU_02,201504,5791.824
Agency_11,SKU_05,201504,4.4091
Agency_41,SKU_05,201504,3044.13225
Agency_13,SKU_02,201504,4627.044
Agency_13,SKU_05,201504,1436.9835
Agency_08,SKU_02,201504,3.24
Agency_22,SKU_04,201504,59.6187
Agency_08,SKU_05,201504,7.0929
Agency_57,SKU_17,201504,0
Agency_28,SKU_06,201504,108
Agency_13,SKU_04,201504,1056.714
Agency_45,SKU_08,201504,9.8406
Agency_30,SKU_01,201504,2145.96
Agency_29,SKU_05,201504,19.6812
Agency_45,SKU_03,201504,28.1718
Agency_58,SKU_03,201504,279.603
Agency_41,SKU_04,201504,1682.3595
Agency_56,SKU_03,201504,7696.5675
Agency_08,SKU_04,201504,142.1775
Agency_58,SKU_23,201504,0
Agency_28,SKU_04,201504,28.8828
Agency_29,SKU_06,201504,9.504
Agency_09,SKU_21,201504,0
Agency_23,SKU_02,201504,48.6
Agency_23,SKU_01,201504,60.804
Agency_42,SKU_01,201504,476.496
Agency_51,SKU_01,201504,5782.86
Agency_42,SKU_02,201504,246.132
Agency_08,SKU_03,201504,8.2062
Agency_42,SKU_05,201504,467.9397
Agency_48,SKU_01,201504,4663.332
Agency_29,SKU_04,201504,39.1707
Agency_13,SKU_03,201504,221.3982
Agency_51,SKU_07,201504,18.1425
Agency_29,SKU_02,201504,10.692
Agency_13,SKU_20,201504,0
Agency_42,SKU_04,201504,149.1426
Agency_41,SKU_01,201504,6652.584
Agency_28,SKU_08,201504,7.7958
Agency_28,SKU_03,201504,260.0604
Agency_29,SKU_01,201504,1.188
Agency_10,SKU_05,201504,135.468
Agency_29,SKU_08,201504,3.9618
Agency_10,SKU_01,201504,2394.468
Agency_10,SKU_02,201504,246.456
Agency_29,SKU_03,201504,0.7614
Agency_07,SKU_03,201604,1058.5155
Agency_49,SKU_03,201604,12922.8225
Agency_49,SKU_23,201604,0
Agency_31,SKU_01,201604,354.888
Agency_36,SKU_22,201604,7.7532
Agency_49,SKU_04,201604,2137.5825
Agency_07,SKU_21,201604,0
Agency_31,SKU_02,201604,35.532
Agency_31,SKU_05,201604,32.8446
Agency_36,SKU_04,201604,0
Agency_49,SKU_34,201604,56.64
Agency_31,SKU_08,201604,6.0705
Agency_31,SKU_03,201604,768.67575
Agency_01,SKU_01,201604,66.636
Agency_31,SKU_04,201604,1024.4445
Agency_01,SKU_02,201604,37.26
Agency_01,SKU_05,201604,17.7642
Agency_36,SKU_03,201604,10.575
Agency_37,SKU_04,201604,0
Agency_25,SKU_05,201604,795.17175
Agency_25,SKU_04,201604,21.5982
Agency_05,SKU_23,201604,0
Agency_33,SKU_04,201604,1.278
Agency_01,SKU_11,201604,21.726
Agency_35,SKU_04,201604,1.3419
Agency_53,SKU_01,201604,6954.12
Agency_37,SKU_18,201604,2.7918
Agency_05,SKU_26,201604,0
Agency_49,SKU_01,201604,2409.156
Agency_05,SKU_03,201604,1732.8615
Agency_53,SKU_07,201604,22.5675
Agency_25,SKU_03,201604,23.265
Agency_05,SKU_21,201604,0
Agency_01,SKU_04,201604,135.2124
Agency_49,SKU_07,201604,3.9825
Agency_01,SKU_03,201604,28.341
Agency_35,SKU_32,201604,0
Agency_53,SKU_02,201604,11778.6975
Agency_38,SKU_21,201604,0
Agency_53,SKU_05,201604,4837.869
Agency_49,SKU_02,201604,3455.352
Agency_38,SKU_01,201604,11258.565
Agency_52,SKU_01,201604,166.536
Agency_49,SKU_05,201604,2183.71875
Agency_33,SKU_03,201604,15.0588
Agency_51,SKU_01,201604,5899.932
Agency_34,SKU_22,201604,4.6008
Agency_38,SKU_07,201604,58.41
Agency_33,SKU_18,201604,8.3754
Agency_25,SKU_21,201604,0
Agency_52,SKU_02,201604,1366.848
Agency_51,SKU_07,201604,5.31
Agency_05,SKU_14,201604,0.4686
Agency_39,SKU_01,201604,4456.296
Agency_38,SKU_02,201604,4886.244
Agency_52,SKU_05,201604,894.408
Agency_35,SKU_03,201604,2.115
Agency_39,SKU_07,201604,9.2925
Agency_34,SKU_04,201604,2.6838
Agency_38,SKU_05,201604,3034.67475
Agency_05,SKU_04,201604,3854.256
Agency_51,SKU_02,201604,6023.7
Agency_51,SKU_05,201604,1229.883
Agency_39,SKU_02,201604,6868.044
Agency_39,SKU_05,201604,6723.62175
Agency_53,SKU_04,201604,2234.7105
Agency_52,SKU_04,201604,152.8488
Agency_07,SKU_01,201604,12738.8175
Agency_34,SKU_03,201604,2.4534
Agency_38,SKU_04,201604,1090.70925
Agency_07,SKU_02,201604,1251.612
Agency_07,SKU_05,201604,280.521
Agency_39,SKU_04,201604,566.2818
Agency_52,SKU_03,201604,43.569
Agency_51,SKU_04,201604,2731.2135
Agency_43,SKU_01,201604,437.292
Agency_53,SKU_03,201604,1057.5
Agency_43,SKU_02,201604,599.616
Agency_18,SKU_01,201604,0.648
Agency_43,SKU_05,201604,300.8412
Agency_53,SKU_24,201604,12.615
Agency_38,SKU_03,201604,2623.6155
Agency_38,SKU_14,201604,3.3654
Agency_07,SKU_04,201604,1147.06875
Agency_47,SKU_01,201604,4.212
Agency_18,SKU_02,201604,109.404
Agency_43,SKU_04,201604,376.5627
Agency_18,SKU_05,201604,424.7433
Agency_39,SKU_03,201604,216.153
Agency_25,SKU_01,201604,4.752
Agency_47,SKU_02,201604,0.972
Agency_51,SKU_03,201604,5561.94225
Agency_25,SKU_02,201604,70.524
Agency_47,SKU_05,201604,0
Agency_53,SKU_15,201604,21.0018
Agency_05,SKU_01,201604,14954.325
Agency_47,SKU_04,201604,69.9066
Agency_18,SKU_04,201604,230.4234
Agency_41,SKU_03,201604,1557.7395
Agency_05,SKU_02,201604,1627.56
Agency_43,SKU_03,201604,156.4254
Agency_05,SKU_05,201604,436.8204
Agency_26,SKU_03,201604,0
Agency_26,SKU_18,201604,1.1844
Agency_18,SKU_03,201604,121.6548
Agency_47,SKU_03,201604,298.3842
Agency_51,SKU_17,201604,0
Agency_12,SKU_01,201604,12732.8775
Agency_12,SKU_07,201604,22.5675
Agency_12,SKU_02,201604,6771.384
Agency_47,SKU_17,201604,0
Agency_12,SKU_05,201604,2505.77475
Agency_19,SKU_05,201604,127.2888
Agency_11,SKU_03,201604,218.6064
Agency_46,SKU_01,201604,5304.096
Agency_02,SKU_04,201604,2721.24525
Agency_03,SKU_04,201604,1081.57125
Agency_02,SKU_01,201604,5382.288
Agency_27,SKU_01,201604,2958.336
Agency_19,SKU_04,201604,152.2098
Agency_46,SKU_02,201604,6083.208
Agency_41,SKU_01,201604,5743.656
Agency_02,SKU_02,201604,5861.16
Agency_46,SKU_05,201604,3803.58375
Agency_27,SKU_02,201604,857.196
Agency_03,SKU_32,201604,1.8531
Agency_30,SKU_01,201604,1083.132
Agency_02,SKU_05,201604,1657.0545
Agency_27,SKU_05,201604,89.3322
Agency_41,SKU_02,201604,4843.692
Agency_41,SKU_05,201604,2961.4455
Agency_30,SKU_02,201604,188.352
Agency_27,SKU_06,201604,16.632
Agency_08,SKU_01,201604,243.108
Agency_12,SKU_04,201604,1579.608
Agency_30,SKU_05,201604,337.7115
Agency_02,SKU_03,201604,19469.25
Agency_19,SKU_08,201604,2.4921
Agency_27,SKU_04,201604,3641.853
Agency_42,SKU_01,201604,392.472
Agency_03,SKU_03,201604,10794.8775
Agency_19,SKU_03,201604,67.5954
Agency_30,SKU_06,201604,5.94
Agency_46,SKU_04,201604,3219.921
Agency_08,SKU_02,201604,4.212
Agency_42,SKU_02,201604,202.068
Agency_08,SKU_05,201604,16.614
Agency_42,SKU_05,201604,580.4037
Agency_02,SKU_11,201604,0
Agency_30,SKU_04,201604,3164.328
Agency_42,SKU_04,201604,133.2315
Agency_48,SKU_01,201604,3601.692
Agency_41,SKU_04,201604,919.6485
Agency_02,SKU_12,201604,30
Agency_08,SKU_04,201604,105.9462
Agency_13,SKU_20,201604,8.33895
Agency_02,SKU_31,201604,56.64
Agency_19,SKU_01,201604,33.372
Agency_02,SKU_34,201604,49.56
Agency_27,SKU_08,201604,312.0876
Agency_12,SKU_03,201604,719.1
Agency_19,SKU_02,201604,63.72
Agency_27,SKU_03,201604,5547.8985
Agency_10,SKU_04,201604,705.9672
Agency_48,SKU_02,201604,807.624
Agency_54,SKU_03,201604,211.2462
Agency_58,SKU_02,201604,4936.14
Agency_59,SKU_05,201604,1473.47025
Agency_46,SKU_03,201604,3489.66525
Agency_04,SKU_01,201604,16.308
Agency_42,SKU_03,201604,1324.49775
Agency_48,SKU_05,201604,1514.17425
Agency_58,SKU_05,201604,1517.9445
Agency_04,SKU_02,201604,1.404
Agency_08,SKU_03,201604,24.6186
Agency_09,SKU_01,201604,3827.52
Agency_04,SKU_05,201604,0.7668
Agency_21,SKU_01,201604,51.516
Agency_30,SKU_08,201604,136.0431
Agency_09,SKU_02,201604,1521.828
Agency_54,SKU_14,201604,0.2556
Agency_13,SKU_01,201604,8220.525
Agency_30,SKU_03,201604,13580.415
Agency_59,SKU_03,201604,811.5675
Agency_60,SKU_03,201604,516.5676
Agency_10,SKU_32,201604,17.4447
Agency_09,SKU_05,201604,1074.4785
Agency_54,SKU_15,201604,0.2982
Agency_13,SKU_07,201604,16.815
Agency_21,SKU_02,201604,125.388
Agency_21,SKU_05,201604,411.1326
Agency_20,SKU_01,201604,3737.772
Agency_03,SKU_01,201604,1361.124
Agency_54,SKU_01,201604,91.26
Agency_13,SKU_02,201604,5725.404
Agency_20,SKU_07,201604,0.885
Agency_04,SKU_04,201604,86.904
Agency_54,SKU_02,201604,56.592
Agency_13,SKU_05,201604,1497.43275
Agency_54,SKU_05,201604,95.4666
Agency_48,SKU_04,201604,2389.60425
Agency_20,SKU_02,201604,14772.135
Agency_46,SKU_17,201604,12.7374
Agency_03,SKU_02,201604,547.776
Agency_09,SKU_04,201604,951.9825
Agency_20,SKU_05,201604,2586.1605
Agency_32,SKU_01,201604,2148.444
Agency_59,SKU_04,201604,919.58475
Agency_48,SKU_23,201604,0
Agency_03,SKU_05,201604,664.6239
Agency_10,SKU_03,201604,4175.6025
Agency_58,SKU_04,201604,1866.327
Agency_54,SKU_04,201604,78.8526
Agency_21,SKU_04,201604,46.9026
Agency_32,SKU_02,201604,2715.336
Agency_48,SKU_17,201604,0
Agency_04,SKU_03,201604,464.454
Agency_32,SKU_05,201604,3387.91425
Agency_60,SKU_23,201604,4.41
Agency_59,SKU_01,201604,9274.065
Agency_60,SKU_01,201604,13967.1
Agency_48,SKU_28,201604,0
Agency_59,SKU_17,201604,0
Agency_57,SKU_02,201604,7187.616
Agency_09,SKU_27,201604,0
Agency_59,SKU_07,201604,13.7175
Agency_60,SKU_07,201604,91.5975
Agency_23,SKU_01,201604,54.216
Agency_57,SKU_05,201604,2067.74025
Agency_13,SKU_04,201604,1962.43275
Agency_23,SKU_02,201604,46.44
Agency_59,SKU_02,201604,5559.624
Agency_48,SKU_03,201604,12379.4325
Agency_60,SKU_02,201604,6234.84
Agency_23,SKU_05,201604,877.4745
Agency_60,SKU_05,201604,1887.9255
Agency_21,SKU_03,201604,49.8294
Agency_40,SKU_04,201604,2.3004
Agency_09,SKU_03,201604,8752.4625
Agency_20,SKU_04,201604,1673.2215
Agency_23,SKU_04,201604,22.4289
Agency_10,SKU_21,201604,0
Agency_32,SKU_04,201604,2063.58675
Agency_10,SKU_23,201604,0
Agency_20,SKU_21,201604,0
Agency_24,SKU_01,201604,1.62
Agency_17,SKU_01,201604,131.76
Agency_22,SKU_04,201604,47.1582
Agency_24,SKU_02,201604,137.16
Agency_10,SKU_01,201604,2051.784
Agency_58,SKU_03,201604,267.5898
Agency_57,SKU_01,201604,10713.9225
Agency_24,SKU_05,201604,541.4247
Agency_13,SKU_03,201604,322.5798
Agency_21,SKU_21,201604,0
Agency_57,SKU_07,201604,142.0425
Agency_55,SKU_04,201604,2345.961
Agency_17,SKU_02,201604,1315.98
Agency_10,SKU_02,201604,256.5
Agency_23,SKU_03,201604,21.6576
Agency_17,SKU_05,201604,798.49425
Agency_10,SKU_05,201604,158.5359
Agency_20,SKU_03,201604,322.5798
Agency_57,SKU_04,201604,1598.139
Agency_40,SKU_03,201604,23.9418
Agency_32,SKU_03,201604,1370.7735
Agency_60,SKU_04,201604,1506.6345
Agency_40,SKU_18,201604,0
Agency_22,SKU_03,201604,92.4678
Agency_24,SKU_04,201604,87.2235
Agency_23,SKU_21,201604,0
Agency_50,SKU_01,201604,1760.616
Agency_55,SKU_03,201604,4240.23675
Agency_17,SKU_04,201604,170.9964
Agency_09,SKU_21,201604,0
Agency_22,SKU_01,201604,115.884
Agency_32,SKU_14,201604,8.7756
Agency_58,SKU_01,201604,6681.312
Agency_57,SKU_03,201604,1628.63475
Agency_22,SKU_02,201604,208.656
Agency_58,SKU_23,201604,4.41
Agency_58,SKU_07,201604,64.1625
Agency_50,SKU_02,201604,14133.7425
Agency_11,SKU_01,201604,333.504
Agency_22,SKU_05,201604,321.9282
Agency_20,SKU_23,201604,0
Agency_50,SKU_05,201604,3793.4235
Agency_11,SKU_02,201604,11.556
Agency_11,SKU_04,201604,93.933
Agency_58,SKU_17,201604,0
Agency_29,SKU_06,201604,19.332
Agency_24,SKU_03,201604,11.0826
Agency_11,SKU_05,201604,6.4539
Agency_50,SKU_04,201604,1938.66225
Agency_17,SKU_03,201604,25.2108
Agency_44,SKU_01,201604,75.276
Agency_29,SKU_04,201604,33.3558
Agency_57,SKU_17,201604,3.7062
Agency_44,SKU_02,201604,32.508
Agency_29,SKU_01,201604,2.16
Agency_29,SKU_02,201604,2.484
Agency_26,SKU_01,201604,2.16
Agency_44,SKU_05,201604,13.419
Agency_44,SKU_04,201604,71.568
Agency_29,SKU_05,201604,27.4131
Agency_26,SKU_02,201604,0
Agency_45,SKU_01,201604,101.628
Agency_26,SKU_05,201604,0.0639
Agency_28,SKU_01,201604,13.5
Agency_45,SKU_02,201604,73.224
Agency_57,SKU_23,201604,7.02
Agency_24,SKU_21,201604,0
Agency_50,SKU_17,201604,0.639
Agency_15,SKU_03,201604,203.2092
Agency_45,SKU_05,201604,451.1979
Agency_45,SKU_04,201604,234.0657
Agency_44,SKU_03,201604,289.1628
Agency_28,SKU_02,201604,21.708
Agency_50,SKU_03,201604,989.397
Agency_48,SKU_07,201604,13.275
Agency_55,SKU_01,201604,3641.76
Agency_28,SKU_05,201604,0.8946
Agency_29,SKU_08,201604,3.3867
